pooh and piglet animated talking clock.wmv,05JAmKFVy44,"The low quality recording features a kids song played through some kind of toy, and it consists of low male vocal singing over some key chords. It sounds distorted and crushed. The recording is noisy and in mono, as it was probably recorded with a poor quality microphone."
Rowdy Rathore Music Box,05OJDYeHLMc,This audio contains very strong deep percussive hits and a e-guitar sound also serving as bass. A male voice is singing with a little bit of reverb on his voice. In-between the breaks male voices are singing a melody. This song may be playing in an action movie.
Why - M2M Lyrics & Music,06Brdf83RZE,This is a teen pop music piece. There is a teen female vocalist singing melodically. The main tune is being played by the acoustic guitar. There is a bass guitar playing in the background. The electronic drums provide the rhythmic background. The piece has an easygoing atmosphere. This piece could be an opening theme for a teenage drama movie/TV show. It could also be playing in the background at a clothing store.
SALSA--SALSA EN INGLES,06IU9WsEp3s,"A male vocalist sings this enthusiastic latin melody. The tempo is medium with keyboard harmony, rhythmic Spanish guitar,percussive congas, bongos and guiro with tambourine beats. There is a loud siren-like sound superimposed over the song. The song is lively, simple,emotional, youthful, rhythmic, catchy with a latin dance grove."
Polska tradycyjna muzyka weselna - Polish traditional wedding music (Instrumental),07-3grCQ8EU,"This is a Polish folk music piece meant to be played at weddings. This is an instrumental piece. The melody is played by a Polish fiddle, while there are occasional notes that can be heard from the background of an instrument that sounds like a mandolin. The rhythmic background is probably from the Polish percussive instrument baraban. There is a joyful atmosphere. This piece could be played at Polish weddings or it could be used in the soundtrack of a historical movie or a TV show that takes place in an Eastern European town."
real nice beatbox clip,07-vpXo91XM,"Low fidelity recording of a live concert. The crowd noise is very loud and the audience is screaming. The audio is distorting. Amidst the crowd noise, beat boxing can be heard performing a house music style beat."
Doraemon guitar music,07FxCXxknY4,This audio contains an acoustic guitar. The piece is played in fingerstyle. Meaning that the chords and the melody are played at the same time. The guitar has some reverb on it. This song may be playing live at an art gallery.
"Afro Cuban Rumba music and dance -- havana, cuba",07mS0mSTDjY,"This is an amateur recording of an Afro-cuban dance music performance. There are male vocals singing joyfully. There is a percussion orchestra made up of diverse elements such as the conga, the bongo and the timbales are playing in the rhythmic background. The atmosphere is lively and vibrant. Although the audio quality is not that great, this piece can still be sampled for use in beat-making."
2013 Wedding Song (You Are) Derek Rusel,07xGXxIHOL4,"A male vocalist sings this soft love song. The tempo is slow with a romantic piano accompaniment, groovy bass line, steady drumming and ambient saxophone harmony. The song is a romantic, emotional, mellow, sentimental, proposal or wedding song. This song is a R&B/Soul song."
Tingeling shuffle - High heels.,08mf5GxT820,A digital drum is playing a simple rhythm along with a synth bassline. A very pregnant synth lead i s playing a catchy and repeating melody in the higher register. In the background you can hear feet stumping noises. This song may be playing in a club.
blackstreet- before i let you go lyrics,08u-jdwjM74,This pop song features a male voice singing the main melody. This is accompanied by programmed percussion playing a simple beat. The snare is struck on alternate counts. The bass plays the root notes of the chords. A synth plays chords on the first count of every bar. A shaker plays a pattern in the background. The mood of this song is romantic. This song can be played in a romantic movie.
Making Sounds with Ableton Sampler,09lQmg2wvsY,Someone is playing a bunch of different digital sounds that are arpeggiated and rising in pitch with dissonant harmonies. This is an amateur recording.
Українська Весільна Музика 9 (Ukrainian Wedding Music 9),0ADP-O_V3vA,"This song is a lively Ukrainian duet. The tempo is fast and upbeat with a bright keyboard harmony, infectious drumming , groovy bass line and rhythmic acoustic guitar. The music is energetic, enthusiastic, lively, high-spirited , cheerful, happy, warm, buoyant and catchy with a simple melody. This song is a Ukrainian Pop song."
"Locatelli, Pietro,Sonata in D-dur.For cello and hapsichord",0AGHo8V8HpM,"This music is instrumental. The tempo is fast with a spirited cello and harpsichord accompaniment. The music is lively, intense, rich, complex , exquisite and engaging. This music a Western Classical."
Zaroori Tha by Shiv,0AhX-ReXovI,"Someone is playing a simple groove on tablas. In the background you can hear a backing track playing a flute melody along with synth pads, shaker/chime sounds and a tambourine. This song may be playing practicing tablas at home."
NAGADA SANG DHOL,0BFauf6TGGU,"This is an Indian dance music piece. The piece opens with a bansuri note. Then, the harmonium starts playing a repeated melody.  The rhythmic background is provided by the manjira. The atmosphere is vibrant and lively. This piece is the perfect accompaniment piece for a modern dance course."
Video ẢO GIÁC KHÔNG THỂ TIN VÀO MẮT MÌNH ĐƯỢC   Clip ẢO GIÁC KHÔNG THỂ TIN VÀO MẮT MÌNH ĐƯỢC   Video Zing,0DYH0sqDXB8,"The low quality recording features synth pad chords and synth keys chords played over punchy snare, heartbeat kick and shimmering hi hats. It sounds easygoing, chill and groovy."
Sonic Adventure DX Music: BELIEVE IN MYSELF,0DizopdPMBw,"The female voice sings in the mid range. The drums is playing a fast rock/hiphop groove along with an acoustic bass breaking along with it into another part of the song. One of the e-guitars is playing some chords running through a strong tremolo effect. While the other guitar sounds distorted and takes the lead. One is panned to the left, the other to the right side of the speakers. This song may be playing at a birthday party."
BELLA's LULLABY / RIVER FLOWS IN YOU - Music Video -- NEW VERSION,0EOQco76eXQ,"The song is an instrumental. The song is slow tempo with gentle drum brushes, percussion, bass guitar solo, and piano accompaniment gently. The song is groovy and emotional. The song is possibly a Christian worship song or a smooth jazz song. The audio quality is average."
Stream Radio Software,0EvpBtracsk,"The first song starts with a hihat, e-guitar playing a melody and a bassline. Then the song changes after some radio noise sounds into a pop song containing a piano; male backing voices; synth lead sound and a female singer. These songs may be playing for an advertisement."
Red Hot Chili Peppers - Nothing To Lose - B-Side [HD],0EzWmAPwoTs,"The Rock song features an energetic male vocal singing over repetitive electric guitar melody, groovy bass, punchy kick and snare, shimmering hi hats and energetic crash cymbal. There is a short drum roll that represents a variation in a repetitive loop. It sounds energetic and passionate."
